user_id,restaurant_id,rating,review_text
186,201,4.0,Simulated review for Shanmukha based on south_indian_traditionalist persona.
186,4451,3.5,Simulated review for House of Torte based on south_indian_traditionalist persona.
186,7287,5.0,Simulated review for The Belgian Waffle Co. based on south_indian_traditionalist persona.
186,3791,5.0,Simulated review for Vasudev Adiga's based on south_indian_traditionalist persona.
186,5752,4.0,Simulated review for Nandi Bidadi Thatte Idli based on south_indian_traditionalist persona.
186,10865,4.5,Simulated review for Elaz Rannaghor based on south_indian_traditionalist persona.
186,1741,5.0,Simulated review for Raichur Biryani House based on south_indian_traditionalist persona.
186,9435,4.0,Simulated review for F5 based on south_indian_traditionalist persona.
186,7766,4.0,Simulated review for Eatato Snack Bar based on south_indian_traditionalist persona.
186,1069,3.0,Simulated review for Midnight Food Point based on south_indian_traditionalist persona.
186,91,4.0,Simulated review for Skyye based on south_indian_traditionalist persona.
186,3798,3.0,Simulated review for Karavali Kitchen based on south_indian_traditionalist persona.
186,6870,4.0,Simulated review for More Pizza based on south_indian_traditionalist persona.
186,7483,4.0,Simulated review for D2V Cafe based on south_indian_traditionalist persona.
186,8544,4.5,Simulated review for Sri Venkateshwar Bhavan based on south_indian_traditionalist persona.
186,4584,4.0,Simulated review for Aramane Donne Biryani based on south_indian_traditionalist persona.
187,5653,4.5,Simulated review for Zeee's based on luxury_fine_dine_gourmet persona.
187,9786,5.0,Simulated review for Hunger Nights based on luxury_fine_dine_gourmet persona.
187,4461,4.0,Simulated review for Kolkata Famous Kati Rolls based on luxury_fine_dine_gourmet persona.
187,7601,4.0,Simulated review for Crepe Nation based on luxury_fine_dine_gourmet persona.
187,12436,4.0,Simulated review for Brookefield Cafe based on luxury_fine_dine_gourmet persona.
187,981,4.5,Simulated review for Bamey's Restro Cafe based on luxury_fine_dine_gourmet persona.
187,2649,4.5,Simulated review for Ovenstory Pizza based on luxury_fine_dine_gourmet persona.
187,3905,3.0,Simulated review for Athithi based on luxury_fine_dine_gourmet persona.
187,612,5.0,Simulated review for The Grub Central based on luxury_fine_dine_gourmet persona.
187,308,4.0,Simulated review for Lakeview Milkbar based on luxury_fine_dine_gourmet persona.
187,2431,5.0,Simulated review for Shree Thali based on luxury_fine_dine_gourmet persona.
187,422,5.0,Simulated review for Sigree Global Grill based on luxury_fine_dine_gourmet persona.
187,10637,5.0,Simulated review for Nutri Fit based on luxury_fine_dine_gourmet persona.
187,878,4.5,Simulated review for Stoner based on luxury_fine_dine_gourmet persona.
187,6283,4.0,Simulated review for Queen Pearls based on luxury_fine_dine_gourmet persona.
188,10369,3.0,Simulated review for The Chocolate Garden based on luxury_fine_dine_gourmet persona.
188,4431,4.0,Simulated review for Bangaliana based on luxury_fine_dine_gourmet persona.
188,2431,5.0,Simulated review for Shree Thali based on luxury_fine_dine_gourmet persona.
188,4950,4.0,Simulated review for Bombay Kulfis based on luxury_fine_dine_gourmet persona.
188,5483,4.0,Simulated review for #refuel based on luxury_fine_dine_gourmet persona.
188,8931,4.0,Simulated review for BR Military Hotel based on luxury_fine_dine_gourmet persona.
188,6437,4.5,Simulated review for Haji Ali Juice Centre based on luxury_fine_dine_gourmet persona.
188,11784,4.5,Simulated review for Madurai Cafe based on luxury_fine_dine_gourmet persona.
188,1863,5.0,Simulated review for Raidan Restaurant based on luxury_fine_dine_gourmet persona.
188,11341,4.5,Simulated review for Jyoti's Kitchen-Donne Biryani based on luxury_fine_dine_gourmet persona.
188,2149,4.5,Simulated review for Amma's Pastries based on luxury_fine_dine_gourmet persona.
188,10463,4.0,Simulated review for Cake Chemistry based on luxury_fine_dine_gourmet persona.
188,9268,4.0,Simulated review for Mr. Anbu'g Ambur Biryani based on luxury_fine_dine_gourmet persona.
188,241,5.0,Simulated review for Yo! Chow based on luxury_fine_dine_gourmet persona.
188,1153,5.0,Simulated review for Saffron - Radisson Blu based on luxury_fine_dine_gourmet persona.
188,5644,5.0,Simulated review for Intriicake based on luxury_fine_dine_gourmet persona.
188,3133,4.5,Simulated review for Le Spice Restaurant based on luxury_fine_dine_gourmet persona.
189,5321,4.5,Simulated review for New Fishland based on budget_tech_student persona.
189,6368,4.0,Simulated review for Neffy's - Cakes & More based on budget_tech_student persona.
189,2137,5.0,Simulated review for Rolls On Wheels based on budget_tech_student persona.
189,3317,4.5,Simulated review for Windy- Taste Of Home based on budget_tech_student persona.
189,4649,3.0,Simulated review for Midnight Restro based on budget_tech_student persona.
189,7175,4.5,Simulated review for Chefie based on budget_tech_student persona.
189,1458,3.5,Simulated review for Little Italy based on budget_tech_student persona.
189,2270,4.5,Simulated review for Desi Vdesi based on budget_tech_student persona.
189,7755,4.5,Simulated review for Shringar Sweets & Snacks based on budget_tech_student persona.
189,9358,4.0,Simulated review for Bangali Babu Restaurant based on budget_tech_student persona.
189,11833,3.0,Simulated review for NS Garden Restaurant based on budget_tech_student persona.
189,11757,3.5,Simulated review for Hotel Sri Gurupriya based on budget_tech_student persona.
189,4628,5.0,Simulated review for Laziz based on budget_tech_student persona.
189,10381,3.0,Simulated review for Wellness Cafe based on budget_tech_student persona.
189,4212,2.0,Simulated review for Punjabi Phulka based on budget_tech_student persona.
189,7321,4.5,Simulated review for S'Mack based on budget_tech_student persona.
190,5390,3.0,Simulated review for The Bong based on south_indian_traditionalist persona.
190,11710,3.0,Simulated review for Best Biryani based on south_indian_traditionalist persona.
190,5490,4.0,Simulated review for The Grand Taj based on south_indian_traditionalist persona.
190,1988,5.0,Simulated review for Prana based on south_indian_traditionalist persona.
190,8524,4.5,Simulated review for Swadishta based on south_indian_traditionalist persona.
190,7172,3.0,Simulated review for Combo Studio based on south_indian_traditionalist persona.
190,7871,3.5,Simulated review for New Shanthi Sagar based on south_indian_traditionalist persona.
190,6588,2.0,Simulated review for Oven Fresh based on south_indian_traditionalist persona.
190,2422,4.0,Simulated review for Warm Oven based on south_indian_traditionalist persona.
190,6755,4.0,Simulated review for Krutunga Restaurant based on south_indian_traditionalist persona.
190,9410,4.0,Simulated review for Amara Food Point based on south_indian_traditionalist persona.
190,2813,4.5,Simulated review for Natural Ice Cream based on south_indian_traditionalist persona.
190,6577,3.5,Simulated review for Keventers based on south_indian_traditionalist persona.
190,12026,4.5,Simulated review for Sri Kathyayani Upahar based on south_indian_traditionalist persona.
190,7162,3.5,Simulated review for Royal Beans based on south_indian_traditionalist persona.
190,5518,5.0,Simulated review for Kor Cafe based on south_indian_traditionalist persona.
191,7878,4.5,Simulated review for Cranganore House based on luxury_fine_dine_gourmet persona.
191,118,4.5,Simulated review for Dadi's Dum Biryani based on luxury_fine_dine_gourmet persona.
191,8602,4.0,Simulated review for Cupcake Bliss based on luxury_fine_dine_gourmet persona.
191,780,4.5,Simulated review for Jimi's Beer Cafe based on luxury_fine_dine_gourmet persona.
191,11499,4.5,Simulated review for Arzak based on luxury_fine_dine_gourmet persona.
191,11832,4.0,Simulated review for Hunger Restaurant based on luxury_fine_dine_gourmet persona.
191,11511,5.0,Simulated review for Watson's based on luxury_fine_dine_gourmet persona.
191,6755,5.0,Simulated review for Krutunga Restaurant based on luxury_fine_dine_gourmet persona.
191,5432,4.5,Simulated review for Chillikum based on luxury_fine_dine_gourmet persona.
191,8002,4.0,Simulated review for Al-Taj Restaurant based on luxury_fine_dine_gourmet persona.
191,11099,5.0,Simulated review for Paradise based on luxury_fine_dine_gourmet persona.
191,11921,5.0,Simulated review for Hyderabadi Dum Biriyani based on luxury_fine_dine_gourmet persona.
191,627,5.0,Simulated review for Kittu's based on luxury_fine_dine_gourmet persona.
191,1,5.0,Simulated review for Byg Brewski Brewing Company based on luxury_fine_dine_gourmet persona.
191,4681,4.5,Simulated review for Hungry Nights based on luxury_fine_dine_gourmet persona.
191,9801,4.5,Simulated review for Hottey Smokey based on luxury_fine_dine_gourmet persona.
191,5111,5.0,Simulated review for BOX8- Desi Meals based on luxury_fine_dine_gourmet persona.
191,9508,4.5,Simulated review for Royal Lunch Home based on luxury_fine_dine_gourmet persona.
191,9747,5.0,Simulated review for Dazu Momoz based on luxury_fine_dine_gourmet persona.
192,9945,4.0,Simulated review for Meal Daddy based on budget_tech_student persona.
192,9216,4.0,Simulated review for Cafe HIGHRANGERS based on budget_tech_student persona.
192,10376,4.0,Simulated review for Kitchen King based on budget_tech_student persona.
192,3002,4.5,Simulated review for Chai Point based on budget_tech_student persona.
192,6926,4.0,Simulated review for Just Eat based on budget_tech_student persona.
192,9986,4.0,Simulated review for Bigs Kitchen based on budget_tech_student persona.
192,3659,3.5,Simulated review for Palak Ande Ka Funda based on budget_tech_student persona.
192,4373,5.0,Simulated review for Homelicious Food based on budget_tech_student persona.
192,821,3.5,Simulated review for Faasos based on budget_tech_student persona.
192,4421,3.0,Simulated review for The Tandoori Chai based on budget_tech_student persona.
192,11504,4.0,Simulated review for Sandwich Jn based on budget_tech_student persona.
192,6279,4.5,Simulated review for China Garden based on budget_tech_student persona.
192,9025,4.5,Simulated review for Indian's Biriyani Point based on budget_tech_student persona.
192,2056,4.0,Simulated review for New Golden Emperor based on budget_tech_student persona.
192,786,3.5,Simulated review for Saffron Vegetarian Cuisine based on budget_tech_student persona.
192,6701,3.5,Simulated review for KFC based on budget_tech_student persona.
192,6747,4.0,Simulated review for Little White Kitchen based on budget_tech_student persona.
192,6227,4.0,Simulated review for New Cool Joint based on budget_tech_student persona.
192,8428,4.5,Simulated review for New Udupi Grand based on budget_tech_student persona.
193,2582,4.0,Simulated review for Tandoor Box based on koramangala_cafe_pub_goer persona.
193,11681,4.5,Simulated review for Swiss Naturals based on koramangala_cafe_pub_goer persona.
193,5343,3.0,Simulated review for Akshaya Donne Biriyani based on koramangala_cafe_pub_goer persona.
193,2436,5.0,Simulated review for The Grill House based on koramangala_cafe_pub_goer persona.
193,6253,3.5,Simulated review for Punjabi Park based on koramangala_cafe_pub_goer persona.
193,10208,4.0,Simulated review for Best Tea Cafe based on koramangala_cafe_pub_goer persona.
193,8539,3.5,Simulated review for Tintin Da Dhaba based on koramangala_cafe_pub_goer persona.
193,1472,5.0,Simulated review for Hello Resto-Pub based on koramangala_cafe_pub_goer persona.
193,5472,4.5,Simulated review for Flavors of India based on koramangala_cafe_pub_goer persona.
193,3560,3.5,Simulated review for Kataria's Pakwan based on koramangala_cafe_pub_goer persona.
193,9585,4.5,Simulated review for Hotel Gowda's based on koramangala_cafe_pub_goer persona.
193,1209,4.0,Simulated review for The Lantern Restaurant & Bar - The Ritz-Carlton... based on koramangala_cafe_pub_goer persona.
193,11003,4.0,Simulated review for Ambur Dum Biryani based on koramangala_cafe_pub_goer persona.
193,2580,5.0,Simulated review for Twiststick House based on koramangala_cafe_pub_goer persona.
193,8776,4.0,Simulated review for Shake Tat Bottle based on koramangala_cafe_pub_goer persona.
193,3577,4.0,Simulated review for Nagas based on koramangala_cafe_pub_goer persona.
194,1537,3.0,Simulated review for Domino's Pizza based on indo_chinese_asian_seeker persona.
194,882,3.5,Simulated review for Roundup Cafe based on indo_chinese_asian_seeker persona.
194,7786,4.0,Simulated review for Midnight Hunger Solutions 24/7 based on indo_chinese_asian_seeker persona.
194,8018,4.5,Simulated review for Sunshadow.in based on indo_chinese_asian_seeker persona.
194,10659,4.0,Simulated review for Vandana Mess based on indo_chinese_asian_seeker persona.
194,9399,3.0,Simulated review for Me And My Cake based on indo_chinese_asian_seeker persona.
194,9275,4.5,Simulated review for Delish Chinese Fast Food based on indo_chinese_asian_seeker persona.
194,8307,4.5,Simulated review for Indian Kitchen Eateries-IKE based on indo_chinese_asian_seeker persona.
194,4286,3.5,Simulated review for Coastal Inn based on indo_chinese_asian_seeker persona.
194,10834,4.5,Simulated review for Patiala House based on indo_chinese_asian_seeker persona.
194,10574,4.0,Simulated review for Artinci Artisanal Ice Cream based on indo_chinese_asian_seeker persona.
194,12461,4.0,Simulated review for Tasty Corner Veg And Non Veg based on indo_chinese_asian_seeker persona.
194,10429,4.0,Simulated review for Cool Bites based on indo_chinese_asian_seeker persona.
194,3825,4.0,Simulated review for Ice Cream Works based on indo_chinese_asian_seeker persona.
194,12154,4.5,Simulated review for Juiceca based on indo_chinese_asian_seeker persona.
195,2227,4.5,Simulated review for Pizza Hut based on luxury_fine_dine_gourmet persona.
195,12461,4.5,Simulated review for Tasty Corner Veg And Non Veg based on luxury_fine_dine_gourmet persona.
195,2936,3.5,Simulated review for Andal Mess based on luxury_fine_dine_gourmet persona.
195,5882,3.0,Simulated review for NightOwl based on luxury_fine_dine_gourmet persona.
195,10709,4.0,Simulated review for Nellore Andhra Mess based on luxury_fine_dine_gourmet persona.
195,63,5.0,Simulated review for Onesta based on luxury_fine_dine_gourmet persona.
195,3826,4.5,Simulated review for Italia - The Park Bangalore based on luxury_fine_dine_gourmet persona.
195,10713,4.0,Simulated review for Sri Sai Lakshmi based on luxury_fine_dine_gourmet persona.
195,6072,5.0,Simulated review for Mojo Pizza - 2X Toppings based on luxury_fine_dine_gourmet persona.
195,8002,4.5,Simulated review for Al-Taj Restaurant based on luxury_fine_dine_gourmet persona.
195,6472,4.0,Simulated review for Hot Brixx based on luxury_fine_dine_gourmet persona.
195,4920,3.5,Simulated review for Breadworks based on luxury_fine_dine_gourmet persona.
195,11222,4.5,Simulated review for Meridian South - A Pure Vegetarian Restaurant based on luxury_fine_dine_gourmet persona.
195,72,5.0,Simulated review for Truffles based on luxury_fine_dine_gourmet persona.
195,2570,5.0,Simulated review for Taza Tawa based on luxury_fine_dine_gourmet persona.
195,3853,5.0,Simulated review for Tiffun based on luxury_fine_dine_gourmet persona.
195,2967,5.0,Simulated review for Baluchi - The Lalit Ashok Bangalore based on luxury_fine_dine_gourmet persona.
195,90,5.0,Simulated review for Ebony based on luxury_fine_dine_gourmet persona.
195,11762,4.5,Simulated review for The White Owl - Resto Cafe based on luxury_fine_dine_gourmet persona.
196,8560,4.0,Simulated review for Kolkata Famous Kati Rolls based on luxury_fine_dine_gourmet persona.
196,10253,4.0,Simulated review for Cafe Longing based on luxury_fine_dine_gourmet persona.
196,2918,5.0,Simulated review for Sagar Fast Food based on luxury_fine_dine_gourmet persona.
196,354,4.5,Simulated review for Nagarjuna based on luxury_fine_dine_gourmet persona.
196,3224,5.0,Simulated review for Dal Roti based on luxury_fine_dine_gourmet persona.
196,4746,5.0,Simulated review for Firangi Bake based on luxury_fine_dine_gourmet persona.
196,2859,2.5,Simulated review for The French Loaf based on luxury_fine_dine_gourmet persona.
196,10012,5.0,Simulated review for Happy Eats based on luxury_fine_dine_gourmet persona.
196,1550,5.0,Simulated review for Chullah Chandigarh based on luxury_fine_dine_gourmet persona.
196,3177,4.5,Simulated review for Yum In My Tum based on luxury_fine_dine_gourmet persona.
196,4550,3.5,Simulated review for Kanti Sweets based on luxury_fine_dine_gourmet persona.
196,2930,5.0,Simulated review for Asha Food Camp based on luxury_fine_dine_gourmet persona.
196,3877,3.5,Simulated review for Paratha Plaza based on luxury_fine_dine_gourmet persona.
196,8415,4.5,Simulated review for Indori Zaika based on luxury_fine_dine_gourmet persona.
196,8,5.0,Simulated review for Arbor Brewing Company based on luxury_fine_dine_gourmet persona.
196,1732,5.0,Simulated review for Citrus Cafe - Lemon Tree Hotel based on luxury_fine_dine_gourmet persona.
196,8210,3.5,Simulated review for D Fusion based on luxury_fine_dine_gourmet persona.
196,2167,4.5,Simulated review for Mecaf Family Restaurant based on luxury_fine_dine_gourmet persona.
196,884,5.0,Simulated review for FreshMenu based on luxury_fine_dine_gourmet persona.
196,9922,4.0,Simulated review for Hotel Namadhari based on luxury_fine_dine_gourmet persona.
197,4942,4.0,Simulated review for Food Theory based on luxury_fine_dine_gourmet persona.
197,4493,5.0,Simulated review for Spice Garden by Dum Mast Biryani based on luxury_fine_dine_gourmet persona.
197,11860,5.0,Simulated review for Hotel Vinn based on luxury_fine_dine_gourmet persona.
197,3853,4.0,Simulated review for Tiffun based on luxury_fine_dine_gourmet persona.
197,734,5.0,Simulated review for Punjabi Swag based on luxury_fine_dine_gourmet persona.
197,8714,4.5,Simulated review for Only Parathas based on luxury_fine_dine_gourmet persona.
197,5355,4.5,Simulated review for Eat Well based on luxury_fine_dine_gourmet persona.
197,5638,4.5,Simulated review for The Lounge - The Chancery Pavilion based on luxury_fine_dine_gourmet persona.
197,1444,5.0,Simulated review for The Kabab Studio - Goldfinch Hotel based on luxury_fine_dine_gourmet persona.
197,6883,4.0,Simulated review for Upahar Banashree based on luxury_fine_dine_gourmet persona.
197,2829,5.0,Simulated review for Chefkraft based on luxury_fine_dine_gourmet persona.
197,11441,4.0,Simulated review for New Hyderabadi Biryani House based on luxury_fine_dine_gourmet persona.
198,4982,4.0,Simulated review for Cultch Resto Cafe based on biryani_mughlai_enthusiast persona.
198,7806,4.5,Simulated review for Sip N Bite based on biryani_mughlai_enthusiast persona.
198,12340,4.5,Simulated review for Yummy Beeriyaniz based on biryani_mughlai_enthusiast persona.
198,5276,4.0,Simulated review for Spice of Andhra based on biryani_mughlai_enthusiast persona.
198,11010,4.5,Simulated review for New Delhi Dharbaar based on biryani_mughlai_enthusiast persona.
198,9573,4.5,Simulated review for Rahar Momo & Cane based on biryani_mughlai_enthusiast persona.
198,11600,4.0,Simulated review for RK Hotel based on biryani_mughlai_enthusiast persona.
198,4267,4.5,Simulated review for New Rajadhani Spicy based on biryani_mughlai_enthusiast persona.
198,10442,4.5,Simulated review for SS Hot Dhum Briyani Point based on biryani_mughlai_enthusiast persona.
198,923,5.0,Simulated review for BOX8- Desi Meals based on biryani_mughlai_enthusiast persona.
199,4933,4.5,Simulated review for Taaza Mithai based on indo_chinese_asian_seeker persona.
199,8592,4.0,Simulated review for Vishwaas Take Away based on indo_chinese_asian_seeker persona.
199,8850,4.5,Simulated review for Nami's Global Kitchen based on indo_chinese_asian_seeker persona.
199,1481,5.0,Simulated review for Albert Bakery based on indo_chinese_asian_seeker persona.
199,1425,2.5,Simulated review for Baba Da Dhaba based on indo_chinese_asian_seeker persona.
199,8509,4.0,Simulated review for Till The Last Bite based on indo_chinese_asian_seeker persona.
199,4159,5.0,Simulated review for Juice Junction based on indo_chinese_asian_seeker persona.
199,10213,3.5,Simulated review for Bare Grills based on indo_chinese_asian_seeker persona.
199,7218,4.0,Simulated review for Hotel Darshan Paradise based on indo_chinese_asian_seeker persona.
199,6553,3.5,Simulated review for Baba Bhature based on indo_chinese_asian_seeker persona.
199,796,5.0,Simulated review for Burger King based on indo_chinese_asian_seeker persona.
199,9159,4.0,Simulated review for Dharwad Line Bazar Mishra Pedha based on indo_chinese_asian_seeker persona.
199,10307,5.0,Simulated review for Cafe Zuppa based on indo_chinese_asian_seeker persona.
199,4196,4.5,Simulated review for Oye Hoye based on indo_chinese_asian_seeker persona.
199,4673,4.5,Simulated review for Swadist Restaurant based on indo_chinese_asian_seeker persona.
199,927,4.5,Simulated review for Chullah Bhatti based on indo_chinese_asian_seeker persona.
199,11015,4.0,Simulated review for Kolkata No.1 Kati Rolls based on indo_chinese_asian_seeker persona.
199,6096,3.5,Simulated review for Alif Restaurant based on indo_chinese_asian_seeker persona.
200,1405,4.5,Simulated review for The Raj Pavilion - ITC Windsor based on koramangala_cafe_pub_goer persona.
200,7594,4.0,Simulated review for Nutty Squirrel based on koramangala_cafe_pub_goer persona.
200,565,5.0,Simulated review for Beyond Elements based on koramangala_cafe_pub_goer persona.
200,362,5.0,Simulated review for Gilly's Restobar based on koramangala_cafe_pub_goer persona.
200,869,5.0,Simulated review for Galito's based on koramangala_cafe_pub_goer persona.
200,8682,4.5,Simulated review for Bakingo based on koramangala_cafe_pub_goer persona.
200,4000,3.5,Simulated review for Natuna Seafood House based on koramangala_cafe_pub_goer persona.
200,10388,3.5,Simulated review for AL - Khair based on koramangala_cafe_pub_goer persona.
200,8011,3.5,Simulated review for Delhi Sweets based on koramangala_cafe_pub_goer persona.
200,2816,5.0,Simulated review for Cafe Arabica based on koramangala_cafe_pub_goer persona.
200,7914,3.0,Simulated review for S R & Sons Bakery based on koramangala_cafe_pub_goer persona.
200,4012,4.0,Simulated review for Deshi Fusion Pizza based on koramangala_cafe_pub_goer persona.
200,3328,3.5,Simulated review for Nandhini based on koramangala_cafe_pub_goer persona.
200,8399,3.5,Simulated review for Sandwich Truffles based on koramangala_cafe_pub_goer persona.
200,856,5.0,Simulated review for Bootlegger based on koramangala_cafe_pub_goer persona.
200,10560,4.5,Simulated review for Chocolate Philosophy based on koramangala_cafe_pub_goer persona.
200,12224,4.0,Simulated review for True South based on koramangala_cafe_pub_goer persona.
200,1754,4.5,Simulated review for McDonald's based on koramangala_cafe_pub_goer persona.
200,6659,4.0,Simulated review for Navab's based on koramangala_cafe_pub_goer persona.
201,4726,4.0,Simulated review for Vasudev Adiga's based on biryani_mughlai_enthusiast persona.
201,566,4.5,Simulated review for Kund Indian Barbeque based on biryani_mughlai_enthusiast persona.
201,3549,4.0,Simulated review for Desi Bytes based on biryani_mughlai_enthusiast persona.
201,8623,3.5,Simulated review for Ashirvad Resturant based on biryani_mughlai_enthusiast persona.
201,9666,4.5,Simulated review for Curries & Pickles based on biryani_mughlai_enthusiast persona.
201,2533,5.0,Simulated review for Hamza based on biryani_mughlai_enthusiast persona.
201,8724,3.5,Simulated review for Nawab-E-Khana based on biryani_mughlai_enthusiast persona.
201,816,4.5,Simulated review for Eden Park based on biryani_mughlai_enthusiast persona.
201,1862,4.0,Simulated review for 7 Plates based on biryani_mughlai_enthusiast persona.
201,6135,4.5,Simulated review for Madhura based on biryani_mughlai_enthusiast persona.
201,9216,2.5,Simulated review for Cafe HIGHRANGERS based on biryani_mughlai_enthusiast persona.
201,4585,3.0,Simulated review for Ambarsaria based on biryani_mughlai_enthusiast persona.
201,5456,3.5,Simulated review for Venky's Xprs based on biryani_mughlai_enthusiast persona.
202,3765,3.5,Simulated review for Kenny's Restaurant based on budget_tech_student persona.
202,2637,3.5,Simulated review for The Waffles Hut based on budget_tech_student persona.
202,7499,4.5,Simulated review for Desi Inn based on budget_tech_student persona.
202,6829,4.0,Simulated review for Oogway Express based on budget_tech_student persona.
202,10262,4.5,Simulated review for Only Sharjah based on budget_tech_student persona.
202,56,5.0,Simulated review for The London Curry House - The Royale Senate Hotel based on budget_tech_student persona.
202,4980,3.5,Simulated review for The Retro based on budget_tech_student persona.
202,3953,5.0,Simulated review for Rolls Kitchen based on budget_tech_student persona.
202,2858,4.5,Simulated review for J's Pastas and Pizzas based on budget_tech_student persona.
202,3211,4.5,Simulated review for Big Chicken based on budget_tech_student persona.
202,10925,4.0,Simulated review for The Local Kitchen based on budget_tech_student persona.
202,2603,3.0,Simulated review for Laddoos based on budget_tech_student persona.
202,3379,5.0,Simulated review for Chai Point based on budget_tech_student persona.
203,11731,5.0,Simulated review for Shri Sai By 2 Coffee based on north_indian_family_diner persona.
203,11004,4.5,Simulated review for Aagaman Veg based on north_indian_family_diner persona.
203,2560,4.5,Simulated review for Mother's Rasoi based on north_indian_family_diner persona.
203,9509,4.0,Simulated review for Shri Nandi sagar based on north_indian_family_diner persona.
203,3189,4.5,Simulated review for Natural Ice Cream based on north_indian_family_diner persona.
203,11897,4.0,Simulated review for Sai Sagar Food Court based on north_indian_family_diner persona.
203,4102,5.0,Simulated review for Nainital North Indian Restaurant based on north_indian_family_diner persona.
203,2364,5.0,Simulated review for World of Waffles based on north_indian_family_diner persona.
203,1321,4.5,Simulated review for Alpha - House of Biryani & Tandoor based on north_indian_family_diner persona.
203,2637,5.0,Simulated review for The Waffles Hut based on north_indian_family_diner persona.
203,7008,4.0,Simulated review for Hotel Rangoon based on north_indian_family_diner persona.
203,2879,4.5,Simulated review for Dosa Plaza based on north_indian_family_diner persona.
203,1790,3.5,Simulated review for Chai Point based on north_indian_family_diner persona.
203,11605,5.0,Simulated review for Next Corner based on north_indian_family_diner persona.
204,2551,4.0,Simulated review for Smoke - The Sizzler House based on indo_chinese_asian_seeker persona.
204,6878,4.5,Simulated review for Hotel Metropole based on indo_chinese_asian_seeker persona.
204,342,4.5,Simulated review for Doff Pub and Lounge based on indo_chinese_asian_seeker persona.
204,264,5.0,Simulated review for Kabab Magic based on indo_chinese_asian_seeker persona.
204,2682,5.0,Simulated review for She Brews based on indo_chinese_asian_seeker persona.
204,3297,3.5,Simulated review for Eat Well based on indo_chinese_asian_seeker persona.
204,6306,3.0,Simulated review for Thalis Of India based on indo_chinese_asian_seeker persona.
204,7943,3.5,Simulated review for The Cake Lair based on indo_chinese_asian_seeker persona.
204,6167,4.5,Simulated review for Polamma's Mess based on indo_chinese_asian_seeker persona.
204,1757,5.0,Simulated review for Arya Hungry? based on indo_chinese_asian_seeker persona.
204,8327,4.0,Simulated review for Karma Foods based on indo_chinese_asian_seeker persona.
204,1264,4.5,Simulated review for ONE IN A MELON based on indo_chinese_asian_seeker persona.
204,7040,4.5,Simulated review for Kaapi Kendra based on indo_chinese_asian_seeker persona.
204,9698,4.0,Simulated review for Just Bite@Late Night based on indo_chinese_asian_seeker persona.
204,9757,4.0,Simulated review for Atithi Food Park based on indo_chinese_asian_seeker persona.
204,3163,5.0,Simulated review for Anu Momos Chinese Kitchen based on indo_chinese_asian_seeker persona.
205,12416,4.5,Simulated review for Punjab Beat based on luxury_fine_dine_gourmet persona.
205,6654,4.5,Simulated review for Thalis Of India based on luxury_fine_dine_gourmet persona.
205,2896,4.5,Simulated review for Al-Bek based on luxury_fine_dine_gourmet persona.
205,10461,5.0,Simulated review for Khaja Point based on luxury_fine_dine_gourmet persona.
205,6415,4.5,Simulated review for Coffee Mug Cafe based on luxury_fine_dine_gourmet persona.
205,989,4.5,Simulated review for Kick Out the Jams based on luxury_fine_dine_gourmet persona.
205,5465,4.5,Simulated review for Chef Baker's based on luxury_fine_dine_gourmet persona.
205,2327,5.0,Simulated review for Masala Chai based on luxury_fine_dine_gourmet persona.
205,451,5.0,Simulated review for 1947 based on luxury_fine_dine_gourmet persona.
205,1021,4.5,Simulated review for Cafe Mondo based on luxury_fine_dine_gourmet persona.
205,7418,4.0,Simulated review for Keventers based on luxury_fine_dine_gourmet persona.
205,4217,3.0,Simulated review for Madurai Idly Shop based on luxury_fine_dine_gourmet persona.
205,1466,5.0,Simulated review for Sea Spice by 7 Star based on luxury_fine_dine_gourmet persona.
205,4251,4.0,Simulated review for Sri Vishnupriya based on luxury_fine_dine_gourmet persona.
205,8619,3.0,Simulated review for Benaka Sweets based on luxury_fine_dine_gourmet persona.
205,9762,4.5,Simulated review for Santo's based on luxury_fine_dine_gourmet persona.
205,8338,4.0,Simulated review for Jaganath Restaurant And Hotel based on luxury_fine_dine_gourmet persona.
205,10975,4.5,Simulated review for Juice n Cafe based on luxury_fine_dine_gourmet persona.
205,3726,4.0,Simulated review for Roll Over based on luxury_fine_dine_gourmet persona.
205,12360,4.0,Simulated review for Daily Special based on luxury_fine_dine_gourmet persona.
206,1397,5.0,Simulated review for Al Khansah based on indo_chinese_asian_seeker persona.
206,8847,2.5,Simulated review for Chai Mane based on indo_chinese_asian_seeker persona.
206,9951,4.5,Simulated review for TeaChaTe Express based on indo_chinese_asian_seeker persona.
206,3667,4.0,Simulated review for Cream Chemistry based on indo_chinese_asian_seeker persona.
206,8838,4.5,Simulated review for Cafe Lassi Lab based on indo_chinese_asian_seeker persona.
206,11017,5.0,Simulated review for Kadavathur Cafe based on indo_chinese_asian_seeker persona.
206,8859,4.0,Simulated review for L J Fast Food based on indo_chinese_asian_seeker persona.
206,1199,4.5,Simulated review for OKI based on indo_chinese_asian_seeker persona.
206,10046,5.0,Simulated review for Tandoori Tadka based on indo_chinese_asian_seeker persona.
207,6755,3.0,Simulated review for Krutunga Restaurant based on south_indian_traditionalist persona.
207,3187,3.5,Simulated review for Paradise Premium based on south_indian_traditionalist persona.
207,10618,3.5,Simulated review for Caramel Shake based on south_indian_traditionalist persona.
